성별,측정일자,키,몸무게,머리둘레,목둘레,화장,젖가슴둘레,배꼽수준허리둘레,엉덩이둘레,샅높이,발길이,발폭,희망치수신발,윗가슴둘레(겨드랑이),허리둘레(윗허리),어깨가쪽사이길이,팔길이,등길이,다리가쪽길이,총장
남,2021.6.16,169.2,55.6,54.1,34.7,60.3,86.4,67.5,89.1,77,0,0,260,86.8,70.8,40.5,39.4,32.5,99.5,142
남,2021.6.16,182.7,66.6,55.8,36.3,87.5,90.6,75.7,93.9,84.5,0,0,280,95.9,75.2,54.9,61.9,37.5,106,153.5
남,2021.6.16,177.7,79.7,58.5,38.3,77,98.6,85.2,104.3,80,0,0,270,104.7,85.8,57.4,50.6,38,102,150
남,2021.6.16,171.3,69.4,56.3,37,77,93.9,78.5,96.6,76.5,0,0,270,94.7,80.5,54.2,50.9,35.5,99,144.5
남,2021.6.16,173.8,63.9,55.5,36.1,62.3,89.9,74.2,93.1,77.5,0,0,265,89.6,75,47.5,39.6,28.5,108,146.5
남,2021.6.16,171.7,81.5,58.9,39.2,0,100.7,0,102.9,76,0,0,265,0,90.2,0,55.3,39,98.8,147.8
남,2021.6.16,170.6,65,57.6,36.6,75.7,88.6,76.9,97.2,77.6,0,0,260,96.7,0,53.4,54,45.9,44.5,147.4
남,2021.6.16,177.9,85.6,60.2,39.3,82.8,102.4,95.3,106.4,82,0,0,270,105.5,91.2,57.9,55.5,34.5,107,151.5
남,2021.6.16,171.3,65,58.6,41.9,79.8,105,92.6,108.4,81.2,0,0,265,110.9,0,58.1,56.1,44.3,48.4,150.4
남,2021.6.16,177,92,59,39.9,86,105.7,90.2,108.9,79,0,0,0,113.9,95.5,65.4,53.7,38,103.5,151.5
남,2021.6.16,185.2,65.5,52.7,36.3,71.5,89.2,74.7,93.5,83.5,0,0,270,88.1,73.3,58.6,43.5,42.5,103,155.5
남,2021.6.16,185,76.8,60,37.4,83.6,95.6,84.2,94.5,85,0,0,275,100.8,80.8,55.7,57.4,43.5,105,158.5
남,2021.6.16,167.3,71.6,59.5,37.5,73.9,95.6,83.3,100.1,72.5,0,0,265,94.3,83.8,52.8,47.9,38,92,140
남,2021.6.16,170.4,65,57.5,42.8,77.4,93.3,84.3,105.3,77.9,0,0,260,101.5,0,55.6,54.7,43.5,46.3,146.6
남,2021.6.16,182.6,65,58.5,39.5,81.8,99,91.4,104.8,84.6,0,0,275,103.4,0,55.6,59.3,47,46.3,159
남,2021.6.16,177.3,65,58,41.8,84.6,98.2,83.8,101,83.4,0,0,260,106,0,62.5,59.1,45.1,52.1,154.2
남,2021.6.16,169,65,57.9,39.6,79.6,99.3,85.9,98.4,78.5,0,0,265,105.4,0,56.5,56.6,44.6,47.1,147
남,2021.6.16,177.2,68.1,57.3,36.7,81.6,92.1,75,98.8,79.5,0,0,265,89.7,77.3,53.1,56,39.5,101.5,151
남,2021.6.16,179,72.8,57.4,37.3,83.6,94.5,77.4,96.5,81.5,0,0,275,98.5,80.1,58.8,55,37,104.5,151.5
남,2021.6.16,177.6,72.3,54.4,37.3,67.5,94.6,80,98.5,80.5,0,0,270,98.3,80.3,50,44.6,31,110.5,151.5
남,2021.6.16,180.7,65,61.4,43.4,84.3,113.8,99.6,114.8,84.7,0,0,280,116.8,0,62.3,59,46.2,51.9,157.7
남,2021.6.16,181,65,59.4,39.2,83,89.4,78.2,97.7,85.1,0,0,260,100.2,0,58.1,59.4,46.6,48.4,156
남,2021.6.16,176.2,80.7,56,38.6,73.2,99.6,82.2,101.5,81.5,0,0,275,108.5,87.5,61,44.2,36.5,102.5,149
남,2021.6.16,179.6,61.7,55,35.6,69.7,88.1,71,88.5,82.5,0,0,275,89.5,72.9,59.6,40.4,33,109.5,152.5
남,2021.6.16,175.8,86.4,55.8,39.5,79.5,103.2,91.9,100.4,79,0,0,285,107.7,92.6,60.2,51.8,39.5,101.5,151
남,2021.6.16,175.1,65,58,36.1,79.2,87.9,71.5,93.1,78.8,0,0,260,94,0,52.7,57.8,46.5,43.9,152
남,2021.6.16,178.5,61.4,56.7,35.7,69.9,88.2,74.6,91.8,83,0,0,280,87.2,73.2,51.4,46.1,37.5,104,151.5
남,2021.6.16,168.9,71,57.4,37.3,79.2,95.2,82.9,97.3,74.5,0,0,260,100.3,82.7,55.7,52.5,35.5,95.5,141
남,2021.6.16,169.3,65,60.4,45.8,80.8,107.1,95.4,103.7,78.7,0,0,270,112.4,0,61.3,55.8,43.8,51,147.9
남,2021.6.16,165.4,69.5,53.9,37.3,65.3,94.7,82.9,99.6,69.5,0,0,265,95.9,82.9,56.5,37.9,38,91.5,139.5
남,2021.6.16,183.5,65,61.1,46.2,84.8,116,102.9,117.2,84.6,0,0,285,122.1,0,66,57.9,46.9,55,159.1
남,2021.6.16,174.9,69.3,56.2,36.8,75.3,93.2,76.1,93.2,78.5,0,0,270,98,78.9,62.4,45.5,38,99.5,147.5
남,2021.6.16,175.4,81,56.3,38.7,81.1,99.9,87.6,101.8,76,0,0,0,104.4,88.3,55.8,53.2,37,99.5,146.5
남,2021.6.16,173.9,70.6,56.3,37,81.8,94.2,79.9,96.6,72,0,0,260,98.3,80.1,48.8,56.8,37,100,147
남,2021.6.16,181.1,65,60.7,44.7,84.6,115.7,105,117.5,84.2,0,0,280,120,0,65.7,57.8,46.1,54.7,159.1
남,2021.6.16,170.3,61.8,55.5,35.8,64.5,89.6,73.6,90.5,74.5,0,0,260,91.7,74.4,53.4,38.7,38.5,95,143.5
남,2021.6.16,173.8,61.7,56.5,35.8,73.4,88.8,74.9,93.4,78,0,0,265,94.5,73.6,51.3,48.5,34,101,145
남,2021.6.16,174.5,75.1,54.3,37.8,65.7,96.8,81,99.1,79,0,0,255,108.3,83.9,55.3,39.1,38,99,147
남,2021.6.16,169.8,65,59.7,37.3,77.2,95.9,75.9,96.3,77.8,0,0,265,101.8,0,55.9,54.5,43.5,46.6,145.9
남,2021.6.16,171.9,65,62.1,46.1,80.9,110.2,100.4,115.5,79.8,0,0,265,117.1,0,63.2,55.1,42.6,52.7,148.3
남,2021.6.16,168.9,65,57.4,35.9,78,86.6,73.9,94.9,77.8,0,0,260,95.3,0,55,55.7,45.5,45.8,146.5
남,2021.6.16,176.5,87.8,58.4,39.6,76.3,104,89.9,108.7,77.5,0,0,280,107.9,93.1,58.9,47.5,39,99.5,148.5
남,2021.6.16,168.1,65,57.2,39.8,77.9,96.6,76.6,96.7,77.5,0,0,260,104,0,56.1,55,45,46.8,146.1
남,2021.6.16,170,63.3,57.2,36,81.5,90.4,74,95.1,71,0,0,260,97.7,75.7,56.9,54.1,36,96.5,142.5
남,2021.6.16,173.1,86.4,53,39.8,90.3,103.9,96.9,103.3,73.5,0,0,270,107.2,93.4,58.1,64.4,40.5,98.5,149
남,2021.6.16,169.9,69.4,55.9,37,65,94.1,81.2,96.1,70,0,0,265,95.6,81.1,45.8,42.9,40.5,93,143.5
남,2021.6.16,174.8,82.3,59.4,39.1,72.9,100.8,85.6,102.8,76.5,0,0,275,99.8,89.6,57.5,43.5,38.5,99,147.5
남,2021.6.16,178.2,65,60.6,41.7,84.6,107.2,90,106.4,81.3,0,0,265,115.7,0,61.7,59.5,47.6,51.4,154.4
남,2021.6.16,174.7,67.9,55.8,36.6,84.3,92.2,73.4,96.8,79.5,0,0,270,96.2,77.6,53.2,59,37,99.5,146.5
남,2021.6.16,174.1,65,61.5,41.3,79.7,95.4,82.7,101.2,81.3,0,0,290,102.1,0,56.4,56.8,45.9,47,151.1
남,2021.6.16,165.7,65,58.7,41.5,78,101,85.1,103.8,76.5,0,0,265,108.1,0,57.9,54.4,44,48.3,144.3
남,2021.6.16,172.3,54.3,58.3,34.6,75.2,84.9,68,88.9,79.5,0,0,250,89.4,69.3,46.3,53.8,34,102.5,146.5
남,2021.6.16,176.1,60.3,52.8,35.6,69.2,87.9,71.7,93.1,81.5,0,0,265,88.9,72.7,53,44.1,36,103,149
남,2021.6.16,174.2,65,58.9,38.1,80.5,94.2,82.5,97.3,82.2,0,0,270,99.9,0,57.7,57,45.7,48.1,151.2
남,2021.6.16,163.8,65,60.8,40.1,75.3,94.6,75.3,93.9,72.9,0,0,260,102.5,0,58.1,51.6,44.8,48.5,141.5
남,2021.6.16,174.7,80.3,59.1,38.7,80.1,99.6,87.3,102.5,78.5,0,0,275,104.9,87.9,53.8,55.3,39,98.5,147.5
남,2021.6.16,168.1,65,61,40,77.8,90.4,76.2,95.8,75.5,0,0,265,100,0,57.4,54.4,43.3,47.9,145.7
남,2021.6.16,169.7,59.3,56.9,35.3,79,88.3,69.4,90.4,78.5,0,0,260,95.8,72.9,53,52.1,31.5,100.5,142
남,2021.6.16,167.6,65,58.1,38.1,76.7,85,72.8,94.4,76.2,0,0,265,94.3,0,52.5,55.4,44.1,43.7,144.4
남,2021.6.16,171.2,65.3,54.1,36.4,68.4,91.2,76.9,94.4,75,0,0,260,96.8,76.7,58.6,40.5,37,97.5,144.5
남,2021.6.16,174.2,65,59.3,40.9,80.7,98.9,88.2,107.3,80.1,0,0,270,106,0,61.4,55.7,44.6,51.1,151.5
남,2021.6.16,167.8,65,57,36.6,76.8,81.9,71,92.4,78,0,0,280,89.6,0,51.5,55.8,44.9,43,146.5
남,2021.6.16,168.9,63.6,58,36.1,79.1,90.9,73.3,95.2,75.5,0,0,270,97.2,76.4,54,52.5,30,103.5,143.5
남,2021.6.16,171.3,67.4,60.2,36.7,80,92.5,73.8,94.5,80,0,0,265,103,78.5,56.6,53.6,29,105,144
남,2021.6.16,184.2,65,61.2,42.6,83.5,96.7,87.1,109.4,83.9,0,0,275,108.1,0,58.6,59.7,47.2,48.9,159.4
남,2021.6.16,177.5,79,57.3,38.3,66.7,98.2,82.8,98.9,76,0,0,280,101.3,85.2,52.3,41.6,41.5,99,150.5
남,2021.6.16,167.7,65,59.7,42.6,80.4,103.8,93.8,103.9,80.4,0,0,265,110.5,0,57.7,56.9,42.8,48.1,147.5
남,2021.6.16,174.4,65,59.7,38.8,81.6,91.7,73.7,96.5,78.7,0,0,265,103.2,0,62.5,56.1,47.3,52.1,150.7
남,2021.6.16,172.1,65,60.2,39.4,77,98.6,81,101.6,75.9,0,0,270,103.9,0,56.9,53.8,44.8,47.5,148.3
남,2021.6.16,171.2,65,59.5,40.8,79.2,96.5,81.2,101.3,77.4,0,0,265,106.5,0,59.1,55.1,44.5,49.3,147.9
남,2021.6.16,177.5,64.9,54.1,36.2,64.3,90,76.3,94.2,79,0,0,265,91.9,74.8,48.5,39.2,37.5,101.5,149
남,2021.6.16,183.3,79.5,57.8,37.9,86,98.1,83.7,99.9,86,0,0,280,105.8,83.5,59.1,58.5,36,111,157
남,2021.6.16,168.1,75.1,58,38.1,77.9,97.6,87.7,101.1,72.5,0,0,260,102.3,86.7,53.1,52.6,38,93,141
남,2021.6.16,173.2,63.8,55.4,36.1,81.3,90,74.5,93.3,79,0,0,255,94.7,75.2,51.8,56.7,36.5,99,145.5
남,2021.6.16,175.7,86.5,59.3,39.5,87,103.2,86.3,104.6,81,0,0,265,110.6,92.8,55.8,62,40,99.5,149.5
남,2021.6.16,171.5,65,58.3,38.5,79.1,94.1,78.1,98,79.8,0,0,260,102.3,0,56.7,56.1,45,47.2,150.2
남,2021.6.16,170.2,65,59.7,40.4,78.8,97.4,92.1,98.6,79.9,0,0,265,103.1,0,56.8,55.7,43.7,47.3,149.6
남,2021.6.16,180.3,65,59.5,41.3,81.4,107.3,91.8,106,81,0,0,280,114.2,0,60,56.9,47,50,156.1
남,2021.6.16,174.5,59.8,60.3,35.5,77.5,87.8,69.7,91.6,80,0,0,270,91.5,72.5,54.4,51.4,34.5,103.5,148
남,2021.6.16,176.2,65,59.9,39.1,81.1,98.9,86.1,106.2,79.3,0,0,270,107.2,0,60.1,56.7,47.2,50.1,153.7
남,2021.6.16,164.7,65,59.2,40.2,76.4,96.6,91.3,104,76.5,0,0,260,98.9,0,51.3,55.6,42.8,42.7,141.9
남,2021.6.16,176.4,64.9,54.2,36.2,83.2,90,76.1,91.5,80.5,0,0,260,93.9,75,54.7,57.2,35,104.5,149.5
남,2021.6.16,177.2,101.6,58.3,41.7,86.9,110.1,101.8,109.8,78,0,0,285,113,103.5,61.7,59.6,31,109.5,150.5
남,2021.6.16,171.6,69.7,55.8,37,77.7,94,81.6,94.8,77,0,0,260,101.8,80.7,53,53.2,38.5,96,144.5
남,2021.6.16,184.9,65,60.3,40,84,94.8,81.8,101.9,87.4,0,0,280,100.8,0,56,61.3,48.8,46.6,162.5
남,2021.6.16,167.1,69.6,56.3,37.2,78.3,94.6,80.9,96.8,74.5,0,0,260,98.8,82.3,54.9,52.7,36.5,95,141.5
남,2021.6.16,171.7,82.1,58.8,39.3,88.3,101.1,88.7,101.3,72,0,0,280,106.6,90.7,59.9,60.6,41,94,145
남,2021.6.16,180.2,86.8,57.8,39.2,91,102.7,87.3,102.8,77,0,0,290,111.3,91.7,64.6,61.5,38.5,104.5,153
남,2021.6.16,181.5,73.7,53.6,37.3,72.7,94.7,81.5,100,78,0,0,270,98.6,80.1,46.9,50.1,38,105.5,153.5
남,2021.6.16,168,57,54.6,34.9,75.7,87,68.6,89.9,74,0,0,250,90.5,71.9,51.2,51.3,34.5,96,140.5
남,2021.6.16,178,74.5,57.8,37.6,82.4,96,79.1,102.5,83,0,0,280,100.3,82,52.3,58.1,38.5,102.5,151
남,2021.6.16,165.8,86.2,56.6,39.8,0,104,92.8,105.6,73.5,0,0,260,105,95.4,0,149.3,38.4,95.5,143.9
남,2021.6.16,178.6,76.4,58.9,37.8,86.8,96.8,80.4,99.2,79.5,0,0,275,99.9,82.9,55.5,59.3,36.5,104.5,151
남,2021.6.16,172.5,61.5,54.3,35.7,64.8,88.9,73.9,90.9,77,0,0,270,88.8,73.7,44.5,43.4,35,100.5,145.5
남,2021.6.16,176.6,85.5,58.3,39.3,87.4,102.8,94.9,104,77,0,0,270,107.9,91.7,58.7,59.7,42.5,97.5,150
남,2021.6.16,176.2,65,60.1,40,83.8,120.1,94.5,112.6,80.9,0,0,290,124.5,0,66.4,56.7,47.5,55.3,152.4
남,2021.6.16,176.1,79.9,55.3,38.4,71.5,99.1,84.9,99.6,80.5,0,0,270,104,86.8,49.8,44.1,36,101,147
남,2021.6.16,176.3,78.8,57.8,38.3,85.9,98.4,85.1,102.1,80.5,0,0,275,101.5,85.7,57.8,58.6,40,100,150
남,2021.6.16,184.2,65,58.7,44,81.2,107.5,92.8,108.9,84.9,0,0,280,113.3,0,58.4,57.4,45.2,48.7,158.8
남,2021.6.16,167.2,65,56.3,40,76.8,87.7,71.5,94.8,76.3,0,0,255,93.7,0,51.2,56.1,44.4,42.6,145.4
남,2021.6.16,173.5,67.6,53.9,36.7,80,92.2,76.3,96.8,78.5,0,0,265,96.7,77.8,47.6,57,36.5,99,145.5
남,2021.6.16,174.9,67.4,55.8,36.6,73.8,91.8,79.5,94,78,0,0,260,96,77.1,48.9,47.7,38.5,99.5,148
남,2021.6.16,170,65,61.5,42.2,77.4,99.7,97.3,109.5,76.6,0,0,260,106.8,0,56.6,54.4,45.3,47.2,149.3
남,2021.6.16,174.8,65,60.6,43.1,82.1,102.5,93.5,108.9,80.4,0,0,270,110.5,0,64,56,45.5,53.3,151.7
남,2021.6.16,169.8,65,59.5,40.5,77.8,101.6,88.5,105.9,79.7,0,0,255,108.1,0,55.3,55.3,43.2,46.1,147.1
남,2021.6.16,175,63.3,56.4,36,78.4,89.3,70.8,96.2,77.5,0,0,260,92.6,74.4,51.9,53.9,27.5,109,146.5
남,2021.6.16,170.2,62.1,55.1,35.8,79.8,89.7,80.1,94.8,80,0,0,260,84.3,74.7,57.4,52,32,101.5,143.5
남,2021.6.16,177.4,75.6,57.5,37.7,64.8,96.4,83.7,97.5,79,0,0,270,100.5,82.9,53.9,38.4,39,102.5,151.5
남,2021.6.16,177.8,65,59,40.4,81.9,93.1,79.1,101.5,82.3,0,0,265,102.6,0,58.5,58.1,44.2,48.8,155.2
남,2021.6.16,176.3,76.1,59.2,37.8,82.7,97.1,90.2,101.1,78.5,0,0,275,102.7,83.8,57.8,54,15,125,150
남,2021.6.16,165.3,65,60,41.9,76.1,100.8,95.7,104.7,76.3,0,0,250,106.5,0,57.4,52.7,41.2,47.9,142.3
남,2021.6.16,178.7,65,56.9,38.2,81.3,82.2,74.9,94.5,81.5,0,0,270,93.8,0,55.6,58.7,49.1,46.4,154.3
남,2021.6.16,176.8,65,61.7,41.3,80.7,107.2,90.3,107.5,81.8,0,0,270,112.1,0,56.9,57.5,43.5,47.4,152.5
남,2021.6.16,170.5,65,57.3,39.8,77.8,97.8,89.5,104.5,78.2,0,0,250,104.8,0,57.6,54.3,44.4,48,147.5
남,2021.6.16,170.1,74.4,58.3,37.9,81.8,97.1,83.4,94.7,75,0,0,260,102.6,85.3,55.2,54.9,35.5,97,142.5
남,2021.6.16,176.5,68.6,56.9,36.7,81.7,92.5,86,99.6,80.5,0,0,270,97.7,77.9,52.7,58.5,40,100,150
남,2021.6.16,177.4,84.4,58.4,39.1,82.3,101.7,93.9,104.9,80,0,0,280,106.1,90.2,53,58.5,36.5,102.5,149
남,2021.6.16,180.3,85.8,54.4,38.9,77.7,102.5,89.6,101.5,80,0,0,280,109.3,90.8,55,51,41,102.5,153.5
남,2021.6.16,171.3,72.9,55.5,37.6,83.1,96,82.8,99.5,75.5,0,0,270,97.5,83.5,48.7,58.9,37.5,96.5,144
남,2021.6.16,172.6,65,62.1,41.1,75.9,90.9,79.7,98.5,79.8,0,0,270,98.3,0,50.6,55.4,43.9,42.2,149.8
남,2021.6.16,171.9,71.1,58.8,37.2,84.5,94.9,79.4,97.4,75.5,0,0,0,96.5,81.7,52,60.2,38,96.5,144.5
남,2021.6.16,175.3,58.4,54.8,35.2,67.7,87.2,70.4,88.6,82.5,0,0,270,90.2,71.6,49.5,41.8,31,105.5,146.5
남,2021.6.16,176.2,65,56,39.6,80,100.3,75.2,94.6,82.2,0,0,265,105.7,0,57.6,56.5,46.4,48,152
남,2021.6.16,169.8,65,57.7,37.6,79.4,98.8,85.3,97.7,79.6,0,0,260,105.9,0,57.9,55.8,42.1,48.2,146.1
남,2021.6.16,171.1,73.3,55.6,37.6,74.3,96.3,81.6,98.8,78,0,0,260,98.7,83.9,57.2,48.3,37,98.5,145.5
남,2021.6.16,169.6,58.8,54.3,35.2,79.6,88,71.3,91.1,79,0,0,265,91.8,72.6,49.8,56.9,33.5,98.5,142
남,2021.6.16,174.8,71.7,56.8,37.2,0,94.8,83.3,98.8,76.5,0,0,270,95.1,81,0,151.6,35.4,98,143.4
남,2021.6.16,174.1,88.3,54.8,39.9,83,104.7,95.6,104.6,76.5,0,0,265,109,94.4,57.4,56.5,41.5,97.5,149
남,2021.6.16,171.8,65,57.7,39,79.8,97.3,80.2,100.4,78.1,0,0,270,106.2,0,55.9,57,44,46.6,147.7
남,2021.6.16,179,71.6,58.3,37.1,83,93.8,81.5,99.7,81,0,0,260,104.1,79.2,58.1,56.7,41,100,151
남,2021.6.16,173.8,65,58,41.4,78.4,92.7,83.4,99.4,80.1,0,0,265,99.8,0,53.1,56.8,45.9,44.3,151.1
남,2021.6.16,187.9,70.8,56.9,36.5,89.3,90.5,76.6,98,86,0,0,285,93.4,75.2,53.9,63.9,41,108.5,159.5
남,2021.6.16,177,74.5,56.4,37.6,74.3,96.1,83.2,100.1,81,0,0,275,96.8,82.3,48.8,50.7,36.5,103,149.5
남,2021.6.16,176.3,76.1,57.9,37.8,78.5,97.1,83.7,99.6,78,0,0,270,98.5,83.8,56,51.9,39.5,100,149.5
남,2021.6.16,174.8,65,58.6,41.5,80.8,104,91.6,111.4,78.9,0,0,270,112.6,0,60.8,56,46.3,50.6,150.9
남,2021.6.16,164.6,65,57.8,40.7,75.9,102.1,86.7,101.5,76.4,0,0,260,108.2,0,56.1,53.1,42.8,46.8,142.8
남,2021.6.16,178.4,65,61,45.1,82.9,109.1,104.1,118.3,84.8,0,0,280,114.8,0,62.2,57.5,48,51.9,158.6
남,2021.6.16,180.9,95.8,57.3,40.4,75.7,106.8,97.1,107.9,81.5,0,0,275,114.7,97.5,64,46.1,47.5,102,159.5
남,2021.6.16,168.8,65,59.2,40.3,75.5,90.4,74.5,95.8,76.4,0,0,250,97,0,52.1,54.3,45.6,43.4,146.4
남,2021.6.16,170.3,65,59.7,42.1,79.7,104.5,86.4,102,79.7,0,0,265,110.7,0,62.6,54.1,44.4,52.1,147.3
남,2021.6.16,175.3,75,60.3,37.7,82,96.5,83,97.6,76.5,0,0,270,99.9,83.5,51.6,57.8,40.5,98.5,149
남,2021.6.16,179.3,77,56.2,37.8,83.2,97,78.8,95.6,79.5,0,0,270,105.5,83.1,57.9,56.9,38.5,101.5,150
남,2021.6.16,160.4,65,56.8,34.6,73.2,88.8,70.6,91.4,74.2,0,0,250,93.3,0,49.4,53.1,40.7,41.2,137.5
남,2021.6.16,173.4,65,57.9,40.9,81.5,102.3,88.1,106,80.2,0,0,265,107.6,0,60.7,56.8,45.2,50.6,151.7
남,2021.6.16,175.7,72.5,56.4,37.3,80.6,95.1,80.1,94.7,77.5,0,0,255,103,81.2,54.7,54.2,41.5,97,148.5
남,2021.6.16,178.3,84.2,60.8,39,80.7,101.7,91.2,106.5,81.5,0,0,275,104.9,90,60.4,52.5,41.5,100.5,152
남,2021.6.16,171.3,65,60.1,38.2,81.1,94.3,83.4,104.8,78.9,0,0,265,103.2,0,58,57.5,44.1,48.3,148.6
남,2021.6.16,163.8,65,61.3,40.2,75.7,92.1,77.8,98.7,73.6,0,0,250,99.3,0,56.3,52.8,41.7,46.9,141.7
남,2021.6.16,164.4,64.9,58.1,36.6,69,92.1,75,93.6,67.5,0,0,250,98.9,79.4,54.1,42.2,36,93,139
남,2021.6.16,171.5,68.3,57.5,36.9,80.1,93.2,79.7,94.2,75,0,0,250,97.9,79.4,55.3,52.3,35.5,99.5,145
남,2021.6.16,176.5,65.6,58.9,36.3,79.7,90.4,76.2,93,78.5,0,0,280,97,75.4,55.2,53.9,39.5,100,149.5
남,2021.6.16,189.9,89.2,57.9,39.3,82.4,98.3,87.4,103.4,83,0,0,290,105.7,90.7,58.4,54.6,35,118,163
남,2021.6.16,173.4,71.2,56.9,37.2,84.4,94.7,82.3,96.6,78,0,0,265,106.2,81,50.2,58.9,37,98.5,145.5
남,2021.6.16,179.6,65,61.7,43.9,84.8,106.8,96.8,109.5,81.4,0,0,280,113.7,0,63.2,59,47.8,52.7,156.1
남,2021.6.16,169,68.8,56.1,37,86.6,93.8,79.3,93.9,77,0,0,270,103.5,80.7,59.3,59.4,35,97,142
남,2021.6.16,167.4,70.9,56.3,37.4,0,95.3,79.5,96.4,74.5,0,0,270,104.6,83.1,0,150.3,41.6,93.5,145.1
남,2021.6.16,171.4,71.7,55.5,37.4,79.7,95.3,80.1,97.9,75.5,0,0,270,98.4,82.5,52.9,53.4,36.5,96,142.5
남,2021.6.16,162.5,70.2,56.6,37.9,72.1,95.3,90.7,100.5,70,0,0,260,101.1,85.2,53.3,48.8,28.5,97,135.5
